customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band,city,experiment_group,incentive_rate,intervention,base_response_probability,response_probability,responded,shifted_peak_sessions,post_peak_sessions,demand_shift_rate
CUST07444,Price_Sensitive,148,45,0.304054054054054,3362.59,22.720202702702704,64.9,True,53.65591216216217,Medium,Bengaluru,Control,0.0,No Incentive,0.3,0.3298,False,0,45,0.0
CUST00194,Price_Sensitive,136,45,0.3308823529411764,3451.93,25.381838235294115,65.3,True,53.652794117647055,Medium,Chennai,Control,0.0,No Incentive,0.3,0.3306,False,0,45,0.0
CUST01570,Routine_Commuter,129,51,0.3953488372093023,3910.07,30.31062015503876,61.1,True,53.65270348837209,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.35,0.3722,True,28,23,0.5490196078431373
CUST02831,Price_Sensitive,130,44,0.3384615384615385,3373.69,25.95146153846154,66.4,True,53.64721153846155,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.3,0.3328,False,0,44,0.0
CUST03145,Routine_Commuter,141,45,0.3191489361702128,3620.72,25.67886524822695,65.1,True,53.64345744680851,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3802,False,0,45,0.0
CUST00134,Routine_Commuter,143,47,0.3286713286713286,2626.48,18.36699300699301,63.6,True,53.64310314685314,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.3772,True,27,20,0.574468085106383
CUST02926,Routine_Commuter,121,53,0.4380165289256198,1718.59,14.203223140495869,60.0,True,53.63941115702479,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.37,False,0,53,0.0
CUST05134,Routine_Commuter,136,44,0.3235294117647059,2670.42,19.63544117647059,66.0,True,53.63867647058824,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.35,0.382,False,0,44,0.0
CUST07435,Routine_Commuter,133,49,0.3684210526315789,2957.36,22.23578947368421,62.4,True,53.63309210526316,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.37479999999999997,False,0,49,0.0
CUST00419,Routine_Commuter,127,45,0.3543307086614173,2335.67,18.391102362204727,65.9,True,53.63072834645669,Medium,Jaipur,Treatment,0.15,Off-Peak Incentive,0.35,0.3818,True,26,19,0.5777777777777777
CUST01724,Routine_Commuter,132,42,0.3181818181818182,3675.18,27.842272727272725,67.7,True,53.623522727272736,Medium,Chennai,Control,0.0,No Incentive,0.35,0.38539999999999996,False,0,42,0.0
CUST02598,Routine_Commuter,132,43,0.3257575757575757,3283.36,24.873939393939395,66.9,True,53.60655303030304,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3838,False,0,43,0.0
CUST07330,Routine_Commuter,139,44,0.316546762589928,2848.79,20.494892086330935,65.8,True,53.60187050359712,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.3816,True,25,19,0.5681818181818182
CUST05625,Routine_Commuter,141,44,0.3120567375886525,2290.56,16.245106382978722,65.7,True,53.5997695035461,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.38139999999999996,False,0,44,0.0
CUST00785,Price_Sensitive,127,44,0.3464566929133858,3087.49,24.31094488188976,66.6,True,53.595767716535434,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.3332,True,26,18,0.5909090909090909
CUST03519,Routine_Commuter,138,43,0.3115942028985507,2279.39,16.51731884057971,66.5,True,53.58626811594203,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.383,False,0,43,0.0
CUST00340,Routine_Commuter,136,43,0.3161764705882353,3169.36,23.304117647058824,66.6,True,53.58455882352941,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3832,True,25,18,0.5813953488372093
CUST06891,Routine_Commuter,127,49,0.3858267716535433,3416.55,26.90196850393701,62.6,True,53.570570866141736,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3752,False,0,49,0.0
CUST01110,Price_Sensitive,131,44,0.3358778625954198,3368.33,25.712442748091604,66.1,True,53.57011450381679,Medium,Lucknow,Control,0.0,No Incentive,0.3,0.3322,False,0,44,0.0
CUST03763,Routine_Commuter,131,42,0.3206106870229007,3537.91,27.006946564885496,67.6,True,53.55942748091603,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3852,True,25,17,0.5952380952380952
CUST04583,Price_Sensitive,136,44,0.3235294117647059,3525.83,25.925220588235295,65.8,True,53.55867647058824,Medium,Hyderabad,Control,0.0,No Incentive,0.3,0.3316,False,0,44,0.0
CUST07497,Routine_Commuter,131,45,0.3435114503816794,2883.47,22.0112213740458,65.3,True,53.55545801526718,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.3806,True,26,19,0.5777777777777777
CUST01607,Price_Sensitive,133,49,0.3684210526315789,3298.42,24.80015037593985,62.2,True,53.55309210526316,Medium,Ahmedabad,Control,0.0,No Incentive,0.3,0.3244,False,0,49,0.0
CUST00472,Routine_Commuter,132,42,0.3181818181818182,2960.25,22.426136363636363,67.5,True,53.54352272727273,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.35,0.38499999999999995,False,0,42,0.0
CUST02188,Routine_Commuter,131,46,0.3511450381679389,3432.64,26.203358778625955,64.5,True,53.54080152671756,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.379,False,0,46,0.0
CUST02786,Routine_Commuter,135,45,0.3333333333333333,2829.36,20.958222222222226,65.0,True,53.523333333333326,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.38,False,0,45,0.0
CUST05090,Price_Sensitive,126,49,0.3888888888888889,3397.57,26.964841269841273,62.5,True,53.51805555555555,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.3,0.325,True,28,21,0.5714285714285714
CUST00330,Routine_Commuter,137,48,0.3503649635036496,3296.91,24.065036496350363,62.7,True,53.51459854014598,Medium,Kolkata,Control,0.0,No Incentive,0.35,0.37539999999999996,False,0,48,0.0
CUST03204,Routine_Commuter,139,43,0.3093525179856115,3127.61,22.500791366906476,66.3,True,53.514100719424455,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3826,False,0,43,0.0
CUST05691,Routine_Commuter,125,48,0.384,2815.59,22.52472,63.3,True,53.50875,Medium,Kolkata,Control,0.0,No Incentive,0.35,0.3766,False,0,48,0.0
CUST07640,Routine_Commuter,125,51,0.408,2743.63,21.94904,60.9,True,53.50875,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.37179999999999996,False,0,51,0.0
CUST05158,Routine_Commuter,146,49,0.3356164383561644,4460.39,30.550616438356165,61.8,True,53.498407534246574,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3736,False,0,49,0.0
CUST02025,Price_Sensitive,138,42,0.3043478260869565,2963.78,21.476666666666667,67.0,True,53.49641304347826,Medium,Bengaluru,Control,0.0,No Incentive,0.3,0.33399999999999996,False,0,42,0.0
CUST03008,Routine_Commuter,136,45,0.3308823529411764,3636.84,26.741470588235295,64.9,True,53.49279411764706,Medium,Kochi,Control,0.0,No Incentive,0.35,0.37979999999999997,False,0,45,0.0
CUST02912,Routine_Commuter,134,44,0.3283582089552239,3516.83,26.245,65.7,True,53.49182835820896,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.35,0.38139999999999996,True,25,19,0.5681818181818182
CUST02929,Routine_Commuter,133,46,0.3458646616541353,2733.88,20.55548872180451,64.3,True,53.49083646616541,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.3786,False,0,46,0.0
CUST02345,Routine_Commuter,127,49,0.3858267716535433,2028.75,15.974409448818898,62.4,True,53.49057086614174,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.37479999999999997,False,0,49,0.0
CUST04481,Routine_Commuter,136,42,0.3088235294117647,3350.89,24.638897058823527,67.1,True,53.49044117647059,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3842,False,0,42,0.0
CUST04479,Price_Sensitive,141,43,0.3049645390070922,3452.73,24.48744680851064,66.1,True,53.47608156028368,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3322,False,0,43,0.0
CUST07728,Price_Sensitive,130,45,0.3461538461538461,2843.15,21.870384615384616,65.2,True,53.47490384615385,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.33039999999999997,False,0,45,0.0
CUST04647,Routine_Commuter,134,45,0.3358208955223881,3836.51,28.630671641791047,64.9,True,53.47033582089553,Medium,Jaipur,Control,0.0,No Incentive,0.35,0.37979999999999997,False,0,45,0.0
CUST01480,Routine_Commuter,128,46,0.359375,3913.79,30.576484375,64.6,True,53.463750000000005,Medium,Chennai,Control,0.0,No Incentive,0.35,0.3792,False,0,46,0.0
CUST07165,Price_Sensitive,124,45,0.3629032258064516,3514.29,28.341048387096773,65.7,True,53.46362903225807,Medium,Mumbai,Control,0.0,No Incentive,0.3,0.3314,False,0,45,0.0
CUST04909,Routine_Commuter,137,47,0.3430656934306569,2842.9,20.75109489051095,63.3,True,53.46262773722628,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.3766,False,0,47,0.0
CUST07954,Price_Sensitive,132,40,0.303030303030303,3121.07,23.644469696969697,68.8,True,53.45746212121213,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.3376,False,0,40,0.0
CUST05822,Routine_Commuter,134,42,0.3134328358208955,1651.58,12.325223880597015,67.1,True,53.45481343283582,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.3842,False,0,42,0.0
CUST05436,Routine_Commuter,128,42,0.328125,3775.7,29.49765625,67.7,True,53.45375,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.38539999999999996,True,25,17,0.5952380952380952
CUST03210,Routine_Commuter,134,44,0.3283582089552239,2936.01,21.910522388059704,65.6,True,53.45182835820896,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.35,0.3812,False,0,44,0.0
CUST01605,Routine_Commuter,139,44,0.316546762589928,4443.17,31.96525179856115,65.4,True,53.44187050359712,Medium,Hyderabad,Control,0.0,No Incentive,0.35,0.38079999999999997,False,0,44,0.0
CUST00796,Price_Sensitive,125,44,0.352,2885.19,23.08152,66.3,True,53.428749999999994,Medium,Kochi,Control,0.0,No Incentive,0.3,0.3326,False,0,44,0.0
CUST07222,Routine_Commuter,138,43,0.3115942028985507,1939.47,14.054130434782609,66.1,True,53.42626811594203,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3822,False,0,43,0.0
CUST05820,Routine_Commuter,122,50,0.4098360655737705,2365.89,19.392540983606555,61.8,True,53.42594262295082,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3736,False,0,50,0.0
CUST05100,Routine_Commuter,139,47,0.3381294964028777,3523.86,25.35151079136691,63.2,True,53.42517985611511,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.35,0.37639999999999996,False,0,47,0.0
CUST04491,Routine_Commuter,142,44,0.3098591549295774,4620.8,32.540845070422534,65.2,True,53.424366197183105,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.38039999999999996,False,0,44,0.0
CUST04514,Price_Sensitive,135,41,0.3037037037037037,3237.83,23.983925925925924,67.7,True,53.41814814814815,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3354,False,0,41,0.0
CUST05448,Price_Sensitive,130,44,0.3384615384615385,3803.77,29.25976923076923,65.8,True,53.40721153846154,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.3,0.3316,False,0,44,0.0
CUST01797,Price_Sensitive,143,43,0.3006993006993007,3295.22,23.043496503496502,65.8,True,53.404222027972025,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.3,0.3316,False,0,43,0.0
CUST00282,Price_Sensitive,132,41,0.3106060606060606,1689.47,12.799015151515151,67.9,True,53.40049242424244,Medium,Jaipur,Control,0.0,No Incentive,0.3,0.3358,False,0,41,0.0
CUST01250,Routine_Commuter,132,44,0.3333333333333333,3422.6,25.92878787878788,65.6,True,53.389583333333334,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3812,False,0,44,0.0
CUST04816,Routine_Commuter,125,48,0.384,3326.84,26.61472,63.0,True,53.38875,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.376,False,0,48,0.0
CUST02174,Routine_Commuter,134,47,0.3507462686567164,3564.32,26.59940298507463,63.2,True,53.38735074626866,Medium,Kolkata,Control,0.0,No Incentive,0.35,0.37639999999999996,False,0,47,0.0
CUST04519,Routine_Commuter,137,44,0.3211678832116788,3021.72,22.056350364963503,65.3,True,53.386715328467155,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.3806,True,25,19,0.5681818181818182
CUST02065,Routine_Commuter,124,46,0.3709677419354839,2732.61,22.03717741935484,64.7,True,53.38620967741936,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.37939999999999996,False,0,46,0.0
CUST06327,Routine_Commuter,128,46,0.359375,2898.17,22.641953125,64.4,True,53.383750000000006,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.35,0.37879999999999997,False,0,46,0.0
CUST00869,Routine_Commuter,116,46,0.396551724137931,3984.33,34.347672413793106,65.4,True,53.38206896551724,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.38079999999999997,False,0,46,0.0
CUST02985,Routine_Commuter,132,47,0.3560606060606061,2432.99,18.431742424242422,63.3,True,53.378674242424246,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.3766,False,0,47,0.0
CUST05647,Price_Sensitive,126,41,0.3253968253968254,3950.77,31.355317460317465,68.5,True,53.37837301587302,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.33699999999999997,True,24,17,0.5853658536585366
CUST04727,Routine_Commuter,137,43,0.3138686131386861,3965.31,28.943868613138687,66.0,True,53.37474452554745,Medium,Jaipur,Treatment,0.15,Off-Peak Incentive,0.35,0.382,False,0,43,0.0
CUST00305,Routine_Commuter,136,42,0.3088235294117647,2687.67,19.762279411764705,66.8,True,53.370441176470585,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3836,False,0,42,0.0
CUST01801,Routine_Commuter,126,45,0.3571428571428571,3819.32,30.312063492063498,65.3,True,53.36821428571428,Medium,Kolkata,Control,0.0,No Incentive,0.35,0.3806,False,0,45,0.0
CUST00787,Price_Sensitive,137,42,0.3065693430656934,2638.05,19.255839416058397,66.7,True,53.36277372262774,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3334,True,25,17,0.5952380952380952
CUST02192,Routine_Commuter,129,44,0.3410852713178294,1662.99,12.891395348837207,65.8,True,53.36216085271318,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.3816,False,0,44,0.0
CUST02151,Routine_Commuter,141,43,0.3049645390070922,3714.9,26.346808510638297,65.8,True,53.35608156028369,Medium,Jaipur,Control,0.0,No Incentive,0.35,0.3816,False,0,43,0.0
CUST04253,Routine_Commuter,125,47,0.376,2771.16,22.16928,63.7,True,53.34875,Medium,Jaipur,Control,0.0,No Incentive,0.35,0.37739999999999996,False,0,47,0.0
CUST05978,Price_Sensitive,125,43,0.344,2079.4,16.6352,66.9,True,53.34875,Medium,Kochi,Control,0.0,No Incentive,0.3,0.3338,False,0,43,0.0
CUST04843,Routine_Commuter,137,44,0.3211678832116788,3224.68,23.5378102189781,65.2,True,53.346715328467155,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.38039999999999996,True,25,19,0.5681818181818182
CUST01829,Routine_Commuter,138,43,0.3115942028985507,2807.55,20.344565217391303,65.9,True,53.34626811594203,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3818,False,0,43,0.0
CUST00011,Routine_Commuter,130,43,0.3307692307692307,2856.13,21.97023076923077,66.4,True,53.33951923076923,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3828,True,25,18,0.5813953488372093
CUST06088,Routine_Commuter,132,47,0.3560606060606061,3373.29,25.555227272727272,63.2,True,53.33867424242425,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.37639999999999996,False,0,47,0.0
CUST03504,Routine_Commuter,126,41,0.3253968253968254,2268.55,18.00436507936508,68.4,True,53.33837301587302,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.35,0.3868,False,0,41,0.0
CUST07458,Routine_Commuter,133,46,0.3458646616541353,2626.55,19.748496240601504,63.9,True,53.330836466165415,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.37779999999999997,False,0,46,0.0
CUST04327,Routine_Commuter,133,46,0.3458646616541353,2109.58,15.861503759398497,63.9,True,53.330836466165415,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.37779999999999997,False,0,46,0.0
CUST00169,Routine_Commuter,134,46,0.3432835820895522,2882.54,21.511492537313433,63.8,True,53.32884328358209,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3776,True,26,20,0.5652173913043478
CUST01964,Routine_Commuter,133,42,0.3157894736842105,3356.0,25.23308270676692,66.9,True,53.32782894736843,Medium,Chandigarh,Control,0.0,No Incentive,0.35,0.3838,False,0,42,0.0
CUST06383,Price_Sensitive,130,41,0.3153846153846154,2182.79,16.790692307692307,67.9,True,53.32413461538462,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.3,0.3358,False,0,41,0.0
CUST05882,Routine_Commuter,131,50,0.3816793893129771,4207.0,32.11450381679389,60.9,True,53.322175572519086,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.35,0.37179999999999996,True,28,22,0.56
CUST04633,Routine_Commuter,128,44,0.34375,4426.88,34.585,65.8,True,53.31875,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3816,False,0,44,0.0
CUST07098,Routine_Commuter,130,46,0.3538461538461538,3350.36,25.772,64.0,True,53.30259615384615,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.35,0.378,False,0,46,0.0
CUST02632,Price_Sensitive,130,40,0.3076923076923077,2876.56,22.127384615384617,68.6,True,53.2964423076923,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.3,0.3372,True,24,16,0.6
CUST07322,Routine_Commuter,121,47,0.3884297520661157,4135.35,34.17644628099174,64.1,True,53.29594008264463,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3782,False,0,47,0.0
CUST02109,Price_Sensitive,128,42,0.328125,3270.32,25.549375,67.3,True,53.29375,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3346,False,0,42,0.0
CUST00645,Routine_Commuter,133,42,0.3157894736842105,2651.85,19.93872180451128,66.8,True,53.287828947368425,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3836,False,0,42,0.0
CUST04162,Routine_Commuter,140,42,0.3,3928.25,28.05892857142857,66.4,True,53.283750000000005,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3828,False,0,42,0.0
CUST00951,Routine_Commuter,137,42,0.3065693430656934,2359.89,17.225474452554742,66.5,True,53.28277372262774,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.35,0.383,True,24,18,0.5714285714285714
CUST07121,Routine_Commuter,131,42,0.3206106870229007,3132.34,23.910992366412216,66.9,True,53.279427480916034,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3838,False,0,42,0.0
CUST05273,Routine_Commuter,134,41,0.3059701492537313,3350.62,25.00462686567164,67.4,True,53.27630597014925,Medium,Lucknow,Control,0.0,No Incentive,0.35,0.3848,False,0,41,0.0
CUST01745,Routine_Commuter,135,47,0.3481481481481481,3544.36,26.25451851851852,62.9,True,53.27592592592592,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.37579999999999997,False,0,47,0.0
CUST06695,Convenience_First,134,47,0.3507462686567164,3555.82,26.535970149253732,62.9,True,53.26735074626866,Medium,Chennai,Control,0.0,No Incentive,0.2,0.2258,False,0,47,0.0
CUST04527,Routine_Commuter,124,46,0.3709677419354839,2415.8,19.48225806451613,64.4,True,53.26620967741936,Medium,Pune,Control,0.0,No Incentive,0.35,0.37879999999999997,False,0,46,0.0
CUST01770,Price_Sensitive,123,47,0.3821138211382114,2973.08,24.17138211382114,63.7,True,53.26205284552846,Medium,Chennai,Control,0.0,No Incentive,0.3,0.3274,False,0,47,0.0
CUST03105,Routine_Commuter,133,46,0.3458646616541353,2540.61,19.10233082706767,63.7,True,53.25083646616542,Medium,Jaipur,Control,0.0,No Incentive,0.35,0.37739999999999996,False,0,46,0.0
CUST07437,Routine_Commuter,120,51,0.425,3990.4,33.25333333333334,60.7,True,53.245000000000005,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3714,False,0,51,0.0
CUST06112,Routine_Commuter,134,41,0.3059701492537313,2863.57,21.36992537313433,67.3,True,53.23630597014925,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.38459999999999994,False,0,41,0.0
CUST07566,Routine_Commuter,129,41,0.3178294573643411,2091.0,16.209302325581394,67.8,True,53.23192829457364,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.38559999999999994,True,24,17,0.5853658536585366
CUST03955,Routine_Commuter,130,42,0.3230769230769231,2498.21,19.217,66.9,True,53.23182692307692,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.35,0.3838,False,0,42,0.0
CUST07084,Routine_Commuter,131,43,0.3282442748091603,2444.43,18.65977099236641,66.0,True,53.224770992366416,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.382,True,25,18,0.5813953488372093
CUST05940,Price_Sensitive,129,43,0.3333333333333333,2709.67,21.005193798449618,66.2,True,53.21208333333333,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.3324,True,25,18,0.5813953488372093
CUST01773,Routine_Commuter,137,42,0.3065693430656934,2875.69,20.99043795620438,66.3,True,53.20277372262774,Medium,Hyderabad,Control,0.0,No Incentive,0.35,0.3826,False,0,42,0.0
CUST05427,Routine_Commuter,136,44,0.3235294117647059,4261.93,31.337720588235296,64.9,True,53.19867647058824,Medium,Pune,Control,0.0,No Incentive,0.35,0.37979999999999997,False,0,44,0.0
CUST04252,Routine_Commuter,139,43,0.3093525179856115,2179.13,15.677194244604316,65.5,True,53.19410071942446,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.381,False,0,43,0.0
